client_id,cin,nom,prenom,age,ville,profession,revenu_mensuel,date_creation,statut_kyc
309,49375156,Pelletier,Alix,58,Bizerte,Fonctionnaire,2305,2024-10-23,RISQUE
310,29538047,Moulin,Éléonore,27,Sousse,Cadre,4132,2024-08-26,A_VERIFIER
311,85957578,Normand,Sophie,60,Kairouan,Etudiant,231,2022-09-05,A_VERIFIER
312,32814819,Roger,Édouard,62,Ariana,Commerçant,2771,2024-05-26,RISQUE
313,93176117,Normand,Olivier,65,Sfax,Retraité,1811,2025-05-19,RISQUE
314,88270025,Meunier,Nicolas,28,Ben Arous,Indépendant,3469,2025-01-25,OK
315,95618110,Adam,Céline,40,Monastir,Etudiant,358,2023-04-27,OK
316,99501846,Petit,Suzanne,36,Kairouan,Ouvrier,1002,2025-02-07,OK
317,48605268,Labbé,Émilie,50,Nabeul,Indépendant,3377,2022-06-28,RISQUE
318,19913576,Pichon,Adélaïde,58,Ben Arous,Indépendant,2682,2026-02-22,A_VERIFIER
319,50151803,Riou,Audrey,52,Gabès,Ouvrier,1043,2023-04-11,A_VERIFIER
320,71315464,Hernandez,Louis,23,Nabeul,Fonctionnaire,2113,2024-06-02,OK
321,74855088,Gautier,Noël,49,Sousse,Retraité,1580,2024-05-22,A_VERIFIER
322,86762164,Pelletier,Hortense,64,Nabeul,Ouvrier,1079,2023-08-31,RISQUE
323,49625201,Simon,Véronique,24,Bizerte,Cadre,3772,2024-07-06,A_VERIFIER
324,46840133,Petit,Geneviève,28,Monastir,Commerçant,3152,2021-07-25,OK
325,91390501,Vallet,Colette,62,Gabès,Commerçant,1964,2023-08-01,OK
326,40885967,Seguin,Suzanne,42,Sousse,Etudiant,148,2024-02-22,OK
327,39394291,Bousquet,Laurent,25,Kairouan,Commerçant,2793,2023-04-12,OK
328,98473848,Bazin,Virginie,35,Nabeul,Commerçant,2653,2022-04-23,OK
329,94322033,Pereira,Lorraine,38,Ben Arous,Etudiant,302,2021-06-25,OK
330,51464269,Besnard,Arthur,32,Ariana,Fonctionnaire,2328,2026-01-28,RISQUE
331,58970845,Foucher,Gilles,29,Tunis,Etudiant,248,2021-11-30,A_VERIFIER
332,49609054,Millet,Océane,58,Nabeul,Commerçant,2006,2024-09-05,OK
333,33574011,Bourgeois,Gilles,37,Tunis,Employé,1566,2025-09-25,OK
334,59104566,Laporte,Constance,54,Ariana,Indépendant,2425,2023-06-19,RISQUE
335,32084778,Boucher,Valérie,51,Monastir,Ouvrier,1130,2025-03-31,A_VERIFIER
336,49613214,Letellier,Yves,49,Kairouan,Ouvrier,980,2022-02-15,OK
337,72858374,Sanchez,Guy,67,Kairouan,Etudiant,181,2023-01-24,A_VERIFIER
338,63339667,Pascal,Aimée,62,Tunis,Retraité,1448,2021-11-30,OK
339,62958901,Garcia,Rémy,46,Bizerte,Retraité,1680,2025-09-17,RISQUE
340,26587799,De Sousa,Alexandrie,52,Monastir,Ouvrier,924,2023-05-18,OK
341,88458327,Weber,Valentine,41,Gabès,Ouvrier,890,2024-04-22,OK
342,24541967,Parent,Nicolas,29,Sfax,Ouvrier,1032,2025-02-26,RISQUE
343,13358751,Legendre,Gabrielle,45,Gabès,Cadre,4392,2023-12-09,RISQUE
344,91883846,Louis,Madeleine,50,Kairouan,Fonctionnaire,2006,2021-09-07,RISQUE
345,95282470,Barthelemy,Martine,27,Ariana,Indépendant,2570,2023-09-19,RISQUE
346,97139443,Lejeune,Gabriel,48,Monastir,Commerçant,2438,2022-05-03,OK
347,16086345,Morel,Thibaut,42,Monastir,Indépendant,1886,2025-05-03,A_VERIFIER
348,25585427,Pereira,Noël,67,Ariana,Indépendant,1914,2025-09-20,A_VERIFIER
349,28208520,Chevallier,Cécile,41,Sfax,Indépendant,2397,2024-04-20,A_VERIFIER
350,99991136,Bernier,Marthe,64,Monastir,Employé,1503,2025-09-28,OK
351,66254240,Coste,Noémi,26,Ariana,Ouvrier,1041,2022-06-18,A_VERIFIER
352,65684858,Bègue,Eugène,68,Nabeul,Ouvrier,1196,2025-04-23,OK
353,92631441,Cordier,Roger,58,Kairouan,Etudiant,321,2021-06-04,RISQUE
354,59731689,Carpentier,Capucine,63,Ariana,Cadre,4156,2024-12-05,A_VERIFIER
355,41690501,Étienne,Eugène,63,Bizerte,Cadre,4238,2024-04-09,RISQUE
356,83076970,Imbert,Agathe,39,Gabès,Etudiant,166,2021-08-30,A_VERIFIER
357,63437398,Baron,Laurent,27,Gabès,Cadre,4239,2022-03-09,RISQUE
358,71031132,Robin,Margaud,30,Monastir,Commerçant,2239,2022-12-13,OK
359,96128115,Riou,Jeannine,43,Kairouan,Ouvrier,1043,2021-04-30,A_VERIFIER
360,16788532,Le Roux,Patrick,69,Sfax,Ouvrier,889,2022-03-21,RISQUE
361,85776373,Leclerc,Daniel,48,Kairouan,Commerçant,2549,2025-11-10,RISQUE
362,37804191,Coste,Martin,59,Sfax,Etudiant,377,2023-02-16,OK
363,54098516,Becker,William,38,Sfax,Employé,1526,2021-03-03,A_VERIFIER
364,47215199,Rodrigues,Gilles,21,Ben Arous,Cadre,4484,2025-09-28,OK
365,43642236,Roger,Frédéric,25,Ben Arous,Indépendant,3383,2021-05-14,RISQUE
366,27690330,Garcia,Agathe,26,Kairouan,Etudiant,216,2023-03-04,OK
367,89034501,Breton,Alfred,47,Monastir,Indépendant,3056,2022-08-18,A_VERIFIER
368,45617024,Roux,Gilbert,44,Sfax,Employé,1552,2024-09-22,RISQUE
369,80610004,Noël,Noémi,70,Gabès,Cadre,4306,2021-09-08,RISQUE
370,73920651,Pons,Renée,24,Ben Arous,Ouvrier,896,2024-03-23,OK
371,78885632,Allain,Franck,64,Ariana,Etudiant,252,2024-12-28,A_VERIFIER
372,77624084,Louis,Laetitia,63,Bizerte,Retraité,1707,2021-07-07,A_VERIFIER
373,98436473,Dijoux,Thibaut,47,Sfax,Retraité,2009,2025-01-16,OK
374,96347724,Martinez,Charles,43,Bizerte,Ouvrier,1127,2025-03-22,OK
375,63904155,Launay,Marianne,64,Gabès,Fonctionnaire,2760,2022-01-24,A_VERIFIER
376,75802771,Mendès,Capucine,23,Sousse,Fonctionnaire,1932,2021-10-09,A_VERIFIER
377,20843514,Lebrun,Julie,21,Sousse,Etudiant,322,2022-05-29,A_VERIFIER
378,18815720,Marchand,Robert,70,Ben Arous,Commerçant,2420,2026-02-15,A_VERIFIER
379,83599154,Mendès,Victor,41,Ariana,Fonctionnaire,2770,2024-05-21,OK
380,90180577,Laporte,Théodore,68,Bizerte,Retraité,1294,2025-01-02,OK
381,77853916,Texier,Aurore,45,Kairouan,Employé,1368,2021-12-28,RISQUE
382,25356396,Bègue,Manon,53,Kairouan,Commerçant,2120,2025-11-01,RISQUE
383,38859907,Perret,Catherine,25,Bizerte,Cadre,3011,2023-02-02,RISQUE
384,65541117,Maillot,Valérie,48,Tunis,Etudiant,206,2025-01-01,A_VERIFIER
385,63516659,Legros,Nathalie,41,Gabès,Ouvrier,898,2021-12-15,A_VERIFIER
386,51949529,Launay,Thomas,66,Bizerte,Indépendant,3005,2023-04-25,A_VERIFIER
387,60237832,Brunet,Marianne,46,Tunis,Ouvrier,1045,2025-03-07,A_VERIFIER
388,19010480,Robin,Véronique,60,Monastir,Employé,1956,2021-11-15,RISQUE
389,22513132,Lesage,Étienne,26,Bizerte,Cadre,4804,2024-04-25,OK
390,27463800,Berthelot,Charles,48,Gabès,Commerçant,2128,2026-02-19,A_VERIFIER
391,85374852,Guilbert,Vincent,46,Sfax,Ouvrier,880,2022-03-09,RISQUE
392,65137801,Monnier,Margot,35,Nabeul,Cadre,4536,2024-09-29,OK
393,16904975,Hervé,Joséphine,53,Ariana,Ouvrier,823,2023-10-21,RISQUE
394,57197152,Duval,Hortense,70,Nabeul,Commerçant,3052,2025-06-18,A_VERIFIER
395,38553319,Meyer,Margaux,36,Ariana,Employé,1805,2025-04-01,OK
396,40097636,Nicolas,Adèle,33,Ben Arous,Fonctionnaire,2017,2025-11-17,RISQUE
397,59333209,Noël,Paulette,69,Ariana,Employé,1178,2023-07-08,OK
398,87054398,Jean,Susan,50,Gabès,Retraité,1978,2024-10-18,RISQUE
399,85291541,Gosselin,Thérèse,64,Gabès,Retraité,1513,2025-11-18,RISQUE
400,13523729,Raynaud,Margaux,61,Nabeul,Cadre,4972,2023-06-03,OK
401,13886030,Arnaud,Richard,25,Monastir,Retraité,1045,2023-10-10,A_VERIFIER
402,55610493,Marty,Aimé,38,Gabès,Fonctionnaire,1980,2022-09-09,OK
403,29226889,Moreno,Margaux,53,Ariana,Cadre,4253,2024-07-22,A_VERIFIER
404,19339597,Blanchard,Nicole,49,Tunis,Retraité,1564,2021-05-29,OK
405,22315507,Letellier,Éléonore,39,Ariana,Cadre,3987,2022-12-23,RISQUE
406,60491958,Humbert,Cécile,60,Gabès,Ouvrier,1083,2024-01-18,RISQUE
407,31127115,Lemaître,Thierry,50,Gabès,Indépendant,2152,2023-11-27,RISQUE
408,86181117,Godard,Émile,49,Gabès,Etudiant,238,2021-08-05,RISQUE
409,30881581,Barbier,Olivie,41,Gabès,Commerçant,2396,2021-07-27,A_VERIFIER
410,20949687,Maillard,Capucine,24,Monastir,Employé,1661,2024-10-02,OK
411,75184410,Seguin,Capucine,66,Ariana,Cadre,4665,2024-09-01,RISQUE
412,46663833,Fabre,Olivie,23,Sousse,Employé,1306,2025-07-03,RISQUE
413,25276327,Barre,Aurore,49,Kairouan,Retraité,1064,2022-02-02,RISQUE
414,48016697,Potier,Margaret,44,Nabeul,Employé,1826,2025-04-14,A_VERIFIER
415,80723898,Martineau,Thibault,47,Nabeul,Indépendant,3132,2021-07-14,RISQUE
416,39597483,Delaunay,Joséphine,61,Nabeul,Etudiant,187,2021-08-12,OK
417,11031743,Martins,Thibaut,27,Kairouan,Cadre,5154,2022-12-11,RISQUE
418,28419343,Salmon,Pierre,39,Sfax,Indépendant,2980,2023-08-11,RISQUE
419,54039837,Mathieu,Aimé,42,Ariana,Employé,1805,2025-05-18,RISQUE
420,67801537,Roger,Gilles,43,Sfax,Employé,1564,2024-05-19,RISQUE
421,81481992,Fischer,Michel,29,Gabès,Indépendant,4342,2025-05-27,RISQUE
422,84990607,Laroche,Susan,40,Kairouan,Ouvrier,1234,2024-02-28,A_VERIFIER
423,19673809,Chauvin,Nicole,29,Kairouan,Cadre,4104,2021-07-04,OK
424,68548403,Moreau,Céline,53,Nabeul,Indépendant,3580,2021-10-22,OK
425,52018286,Bruneau,Aurélie,40,Ben Arous,Cadre,4626,2026-01-09,OK
426,64280720,Lacombe,Lucie,70,Monastir,Cadre,5048,2024-09-12,OK
427,48858073,Noël,Anne,29,Ben Arous,Commerçant,1980,2021-04-28,OK
428,53589647,Picard,Suzanne,27,Kairouan,Fonctionnaire,2344,2025-01-22,RISQUE
429,58567046,Blanc,Bernadette,63,Nabeul,Etudiant,338,2022-01-17,RISQUE
430,42657384,Nguyen,Jacqueline,59,Bizerte,Employé,1168,2024-07-21,OK
431,80325062,Chevalier,Anastasie,32,Gabès,Employé,1293,2023-10-14,OK
432,55568701,Louis,Xavier,23,Bizerte,Retraité,904,2022-07-30,A_VERIFIER
433,20251466,Gros,Luce,49,Gabès,Commerçant,2246,2022-02-12,A_VERIFIER
434,81216573,Gros,Léon,35,Kairouan,Retraité,1777,2024-02-13,OK
435,57123808,Petitjean,Thérèse,51,Sousse,Fonctionnaire,2575,2022-05-27,A_VERIFIER
436,41711468,Henry,William,50,Sfax,Retraité,1573,2023-04-29,A_VERIFIER
437,36477373,Giraud,Josette,31,Sousse,Indépendant,4040,2022-06-12,RISQUE
438,97980930,Sanchez,Joseph,37,Tunis,Employé,1250,2025-05-08,RISQUE
439,72270726,Faivre,Geneviève,44,Kairouan,Retraité,1010,2026-01-28,OK
440,70251043,Bazin,Geneviève,39,Ariana,Ouvrier,992,2023-11-24,OK
441,94183695,Gomes,Henri,49,Kairouan,Fonctionnaire,2258,2024-11-20,OK
442,19165226,Lelièvre,Capucine,26,Sousse,Indépendant,2877,2023-09-21,A_VERIFIER
443,46866075,Maury,Bertrand,22,Bizerte,Cadre,3043,2024-02-21,OK
444,78093604,Legrand,Thierry,53,Nabeul,Indépendant,2837,2025-01-27,OK
445,70654852,Morel,Bertrand,26,Nabeul,Indépendant,1986,2024-04-13,OK
446,48530827,Garnier,Madeleine,41,Ariana,Etudiant,305,2021-11-30,RISQUE
447,92545028,Valentin,Corinne,30,Ben Arous,Cadre,4463,2024-06-01,OK
448,72104107,Blin,Françoise,51,Ben Arous,Fonctionnaire,1883,2021-06-30,RISQUE
449,70362235,Masse,Manon,49,Gabès,Retraité,1387,2022-09-30,OK
450,53154591,Texier,Christelle,22,Sfax,Ouvrier,858,2025-05-30,OK
451,30248230,Bonnet,Catherine,56,Gabès,Employé,1536,2022-01-10,RISQUE
452,56095437,Delannoy,Émile,28,Sfax,Indépendant,3568,2025-06-09,OK
453,96721710,Giraud,Augustin,28,Tunis,Fonctionnaire,1870,2023-04-03,OK
454,68754920,Navarro,Édith,61,Gabès,Indépendant,3252,2025-08-05,A_VERIFIER
455,91846696,Leroux,Aimée,28,Monastir,Ouvrier,929,2024-04-26,RISQUE
456,47969333,Chevallier,Anouk,61,Kairouan,Etudiant,183,2024-01-10,RISQUE
457,90246882,Roux,Sophie,66,Ben Arous,Commerçant,2308,2023-12-29,A_VERIFIER
458,18846539,Boulanger,Étienne,21,Gabès,Indépendant,2175,2025-11-22,A_VERIFIER
459,61883769,Jacquet,Philippe,57,Bizerte,Commerçant,2137,2022-06-05,OK
460,54743095,Faure,Isabelle,54,Nabeul,Ouvrier,840,2022-05-08,OK
461,56952151,Ruiz,Marcelle,45,Monastir,Etudiant,413,2024-06-24,OK
462,27307598,Valentin,Mathilde,44,Sfax,Indépendant,2924,2021-11-13,RISQUE
463,51551377,Vaillant,Alexandria,43,Ariana,Etudiant,191,2023-12-10,A_VERIFIER
464,27152188,Leconte,Martine,67,Ariana,Commerçant,2432,2025-08-16,RISQUE
465,22543044,Imbert,Marguerite,29,Tunis,Cadre,4184,2024-09-30,A_VERIFIER
466,78248169,Étienne,Alfred,62,Ben Arous,Cadre,4121,2024-03-25,RISQUE
467,51455302,Arnaud,Marcel,65,Monastir,Retraité,1744,2024-01-20,RISQUE
468,75266178,Olivier,Maurice,29,Ariana,Employé,1714,2022-04-26,RISQUE
469,30796389,Garnier,Théodore,23,Sfax,Retraité,1382,2022-01-03,OK
470,78140959,Pires,Élodie,33,Tunis,Etudiant,202,2025-08-16,A_VERIFIER
471,15066382,Peltier,Yves,53,Bizerte,Fonctionnaire,2072,2022-04-06,RISQUE
472,90161060,Mallet,Honoré,37,Tunis,Retraité,821,2022-07-12,RISQUE
473,34272734,Jacquot,Pénélope,39,Nabeul,Commerçant,1769,2022-07-22,OK
474,68743530,Bertrand,Antoinette,38,Ariana,Cadre,5047,2024-03-30,A_VERIFIER
475,41880763,Hebert,Juliette,46,Monastir,Indépendant,4051,2023-07-28,A_VERIFIER
476,70254091,Rey,Élisabeth,32,Monastir,Cadre,4104,2023-03-08,RISQUE
477,51536077,Lelièvre,Victoire,44,Kairouan,Retraité,1732,2022-10-18,A_VERIFIER
478,59370777,Potier,Henriette,67,Bizerte,Ouvrier,1041,2024-11-22,OK
479,71965637,Lecoq,Roland,59,Ben Arous,Indépendant,5000,2024-05-24,RISQUE
480,77498993,Evrard,Astrid,41,Ariana,Fonctionnaire,2467,2022-07-11,OK
481,36802975,Texier,Guillaume,63,Sfax,Cadre,4175,2023-04-10,A_VERIFIER
482,17003454,Clerc,Christine,59,Bizerte,Retraité,1247,2024-04-21,OK
483,84429198,Henry,Michèle,43,Monastir,Retraité,1041,2025-07-14,OK
484,26733967,Jacquet,Émile,60,Bizerte,Cadre,4368,2022-07-06,A_VERIFIER
485,46613428,Lebreton,Denise,25,Bizerte,Etudiant,186,2022-05-26,A_VERIFIER
486,68716573,Robin,Matthieu,22,Ben Arous,Employé,1241,2024-12-25,RISQUE
487,56920514,Michel,Arnaude,23,Ben Arous,Retraité,1345,2021-08-07,OK
488,63211150,Gaudin,Alix,70,Nabeul,Commerçant,1935,2023-02-25,A_VERIFIER
489,61830338,Faure,Alix,57,Tunis,Indépendant,4080,2023-01-21,RISQUE
490,13783268,Julien,Eugène,64,Monastir,Employé,1741,2023-12-31,A_VERIFIER
491,29602406,Dos Santos,Auguste,49,Ariana,Cadre,4245,2023-08-03,RISQUE
492,73411827,Grenier,Véronique,54,Nabeul,Employé,1870,2022-04-30,A_VERIFIER
493,72962895,Pons,Laetitia,62,Sfax,Cadre,4295,2021-03-11,OK
494,20633503,Moreau,Pierre,22,Ben Arous,Ouvrier,885,2022-12-25,A_VERIFIER
495,30068183,Lévy,Nathalie,56,Ariana,Indépendant,3966,2025-08-20,A_VERIFIER
496,66808292,Masson,Philippine,66,Monastir,Fonctionnaire,2302,2023-08-07,OK
497,41895531,Hernandez,Gérard,65,Monastir,Fonctionnaire,1856,2021-07-21,OK
498,42002808,Humbert,Lucie,29,Ariana,Ouvrier,974,2025-01-13,A_VERIFIER
499,18429833,Masson,Virginie,66,Monastir,Employé,1360,2025-05-25,OK
500,90092958,Regnier,Alfred,63,Nabeul,Cadre,3443,2025-07-13,RISQUE
501,87181563,Guillot,Michelle,56,Kairouan,Ouvrier,1123,2022-05-15,A_VERIFIER
502,49093864,Gilbert,Adrien,31,Ben Arous,Fonctionnaire,2691,2024-02-24,A_VERIFIER
503,42287985,Masse,Arnaude,28,Sousse,Commerçant,1813,2022-09-27,OK
504,99170406,Laroche,Émile,52,Tunis,Commerçant,2565,2025-08-07,A_VERIFIER
505,58399417,Mercier,Édith,50,Kairouan,Cadre,3870,2025-10-10,OK
506,78092370,Guillou,Françoise,25,Sfax,Ouvrier,935,2021-04-27,A_VERIFIER
507,62405812,Lelièvre,Benjamin,54,Bizerte,Retraité,1362,2024-06-08,A_VERIFIER
508,60103798,Fleury,Océane,29,Nabeul,Ouvrier,884,2021-04-14,RISQUE
509,57928328,Mercier,Adélaïde,49,Monastir,Ouvrier,1006,2023-03-14,RISQUE
510,98195059,Techer,François,29,Kairouan,Cadre,3765,2026-02-04,RISQUE
511,54629892,Lucas,Benjamin,70,Ben Arous,Employé,1608,2024-02-22,A_VERIFIER
512,83284724,Maillot,Sylvie,28,Kairouan,Etudiant,245,2022-08-20,OK
513,72360629,Grenier,Christiane,31,Ben Arous,Fonctionnaire,2082,2022-09-12,A_VERIFIER
514,28099607,Andre,Michelle,43,Kairouan,Commerçant,2002,2025-01-14,A_VERIFIER
515,14963880,Cousin,Luc,37,Sousse,Ouvrier,923,2021-07-09,RISQUE
516,36772387,Dupont,Thomas,29,Sfax,Fonctionnaire,2364,2023-10-14,RISQUE
517,79173614,Chauvin,Sylvie,53,Ben Arous,Ouvrier,1066,2025-10-07,RISQUE
518,73538641,Fleury,Auguste,31,Gabès,Employé,1338,2022-10-09,RISQUE
519,48401154,Hamon,Renée,57,Tunis,Cadre,4307,2021-07-21,OK
520,98010774,Rémy,Richard,23,Gabès,Ouvrier,1100,2022-03-16,A_VERIFIER
521,59394697,Nguyen,Andrée,70,Gabès,Commerçant,1710,2024-11-20,A_VERIFIER
522,61894582,Maillot,Julien,52,Kairouan,Etudiant,295,2025-05-14,A_VERIFIER
523,76776459,Tessier,Susanne,51,Sousse,Fonctionnaire,1962,2025-07-25,RISQUE
524,45798645,Perez,Nathalie,40,Monastir,Indépendant,3299,2024-10-03,OK
525,20593403,Perret,Josette,31,Monastir,Etudiant,186,2022-09-06,A_VERIFIER
526,83212334,Cousin,Tristan,50,Sousse,Retraité,978,2022-01-07,A_VERIFIER
527,20746667,Millet,Margaud,41,Nabeul,Employé,1197,2023-08-30,RISQUE
528,51137177,Cohen,Josette,46,Ben Arous,Cadre,4278,2024-10-08,A_VERIFIER
529,32366682,Blot,Capucine,41,Sousse,Ouvrier,1034,2024-02-20,A_VERIFIER
530,70012727,Dupont,Nathalie,38,Monastir,Ouvrier,879,2024-02-23,OK
531,92523968,Gay,Robert,27,Tunis,Employé,1688,2021-08-20,A_VERIFIER
532,20071854,Leconte,Lucie,60,Bizerte,Indépendant,1736,2024-08-08,OK
533,58762794,Blanchet,Suzanne,41,Gabès,Employé,1535,2022-07-05,RISQUE
534,14179623,Meunier,Claude,33,Ben Arous,Cadre,3543,2024-11-15,A_VERIFIER
535,14670638,Marchand,Daniel,52,Sfax,Retraité,1343,2023-02-26,A_VERIFIER
536,96592295,Poulain,Agnès,26,Bizerte,Etudiant,253,2024-05-27,RISQUE
537,86134287,David,Josette,36,Sousse,Retraité,1277,2022-06-14,RISQUE
538,70387584,Lemaître,Alix,24,Tunis,Cadre,4025,2024-12-03,A_VERIFIER
539,20319387,Baudry,Guillaume,59,Monastir,Retraité,1868,2025-08-25,A_VERIFIER
540,59251188,Chauvin,Thomas,27,Bizerte,Etudiant,201,2023-07-08,OK
541,43502308,Noël,André,67,Nabeul,Fonctionnaire,2386,2022-09-24,A_VERIFIER
542,76980546,Paul,Amélie,23,Bizerte,Cadre,3591,2025-12-04,OK
543,25805613,Charles,Philippine,44,Kairouan,Commerçant,2553,2023-05-12,A_VERIFIER
544,69897763,Benoit,Juliette,45,Kairouan,Ouvrier,1192,2023-07-30,A_VERIFIER
545,75927774,Bourgeois,Gérard,60,Gabès,Fonctionnaire,1449,2022-04-20,OK
546,19939096,Sauvage,Jérôme,27,Bizerte,Employé,1377,2024-12-06,A_VERIFIER
547,21783073,Normand,Camille,56,Nabeul,Cadre,4586,2023-11-12,OK
548,99635939,Perrot,Mathilde,59,Kairouan,Commerçant,2272,2021-09-12,A_VERIFIER
549,83819367,Allard,Stéphane,23,Tunis,Etudiant,280,2023-09-12,OK
550,31139996,Mendès,Mathilde,51,Kairouan,Cadre,3897,2022-08-17,A_VERIFIER
551,58518659,Grégoire,Maurice,59,Kairouan,Employé,1568,2022-03-07,OK
552,36975128,Joly,Noël,60,Nabeul,Cadre,4159,2025-05-07,OK
553,13527782,Alves,Françoise,60,Sfax,Indépendant,3717,2026-01-06,RISQUE
554,59514418,Bigot,Suzanne,53,Kairouan,Cadre,4398,2025-11-02,RISQUE
555,27417599,Raymond,Emmanuel,66,Gabès,Retraité,1656,2021-09-15,A_VERIFIER
556,51512297,Chauvin,Michelle,22,Nabeul,Retraité,1419,2025-03-21,A_VERIFIER
557,80557676,Bouchet,Pauline,47,Gabès,Ouvrier,934,2024-08-18,A_VERIFIER
558,87161840,Legrand,Gilbert,59,Monastir,Etudiant,213,2023-11-04,A_VERIFIER
559,96213226,Legrand,Catherine,67,Tunis,Commerçant,2501,2025-02-09,RISQUE
560,79438885,Barre,Gilbert,31,Kairouan,Retraité,1416,2025-11-01,RISQUE
561,95871687,Coste,Jules,30,Sousse,Indépendant,3102,2022-03-30,OK
562,68065043,Gaudin,Bertrand,33,Tunis,Ouvrier,1276,2022-03-15,A_VERIFIER
563,79538491,Brunet,Thibaut,47,Ben Arous,Cadre,4758,2022-07-19,A_VERIFIER
564,31738837,Breton,Mathilde,47,Kairouan,Commerçant,2225,2023-01-24,RISQUE
565,56442431,Paul,Roland,68,Tunis,Retraité,1930,2021-10-26,RISQUE
566,43635675,Pierre,Luce,54,Sousse,Employé,1461,2025-10-31,RISQUE
567,46836194,Marchand,Lorraine,63,Monastir,Cadre,3061,2023-09-21,RISQUE
568,92467167,Joubert,Éric,41,Ben Arous,Indépendant,2194,2025-06-03,A_VERIFIER
569,96031876,Roy,Jeanne,55,Nabeul,Cadre,3158,2026-02-01,RISQUE
570,30695604,Picard,Margaux,60,Monastir,Fonctionnaire,2050,2024-01-07,OK
571,85647532,Dupont,Valérie,38,Kairouan,Commerçant,2357,2021-05-22,A_VERIFIER
572,20901547,Lambert,Lucy,40,Sfax,Commerçant,2992,2026-01-19,RISQUE
573,45521514,Gilles,Marc,65,Monastir,Commerçant,2475,2026-01-05,A_VERIFIER
574,65913331,Maurice,Lucie,43,Kairouan,Retraité,1480,2021-05-28,RISQUE
575,76845536,Techer,Émilie,39,Ariana,Fonctionnaire,2384,2023-08-11,RISQUE
576,96155337,Hernandez,Christine,46,Nabeul,Indépendant,1352,2023-03-25,OK
577,64504816,Léger,Cécile,23,Sfax,Fonctionnaire,2216,2021-10-07,RISQUE
578,18041391,Barbier,Brigitte,43,Monastir,Ouvrier,1102,2024-09-06,RISQUE
579,74995086,Barthelemy,Lucas,68,Monastir,Fonctionnaire,1731,2024-01-15,OK
580,91424562,Meunier,Thomas,55,Sfax,Commerçant,2788,2023-11-12,RISQUE
581,56354851,Alexandre,Gilles,29,Ariana,Fonctionnaire,2245,2024-04-19,RISQUE
582,79119463,Guilbert,Franck,36,Tunis,Commerçant,2190,2023-11-11,RISQUE
583,42445506,Turpin,Gérard,61,Sousse,Commerçant,2592,2023-06-04,OK
584,70343755,Hoarau,Guy,47,Nabeul,Ouvrier,1302,2021-12-20,RISQUE
585,16792127,Charpentier,Alice,27,Ben Arous,Retraité,1607,2024-09-14,OK
586,43322272,Leroux,Sylvie,47,Monastir,Employé,1603,2023-12-07,A_VERIFIER
587,87535841,Mace,Thomas,69,Sfax,Commerçant,2173,2022-10-05,A_VERIFIER
588,31386576,Didier,Denise,62,Tunis,Fonctionnaire,1909,2025-02-12,OK
589,76942394,Le Gall,Colette,55,Tunis,Commerçant,2668,2021-05-06,OK
590,22086184,Carlier,Corinne,32,Tunis,Indépendant,2300,2025-01-13,A_VERIFIER
591,42310051,Fabre,Isabelle,32,Sfax,Retraité,1572,2024-02-24,OK
592,16530784,Girard,Roland,40,Gabès,Etudiant,210,2025-05-10,RISQUE
593,90197611,Guibert,Margot,42,Sfax,Ouvrier,1063,2025-02-24,A_VERIFIER
594,48352498,Regnier,Alain,29,Kairouan,Retraité,1655,2022-01-22,A_VERIFIER
595,67838146,Lucas,Rémy,33,Ariana,Fonctionnaire,2443,2024-04-04,A_VERIFIER
596,64123845,Poulain,Benjamin,67,Monastir,Employé,1439,2024-07-21,RISQUE
597,16866268,Colas,Gabrielle,66,Ben Arous,Fonctionnaire,2073,2022-10-20,OK
598,58657117,Lenoir,Sébastien,39,Gabès,Cadre,3679,2021-10-09,RISQUE
599,61854861,Bodin,Catherine,32,Gabès,Commerçant,2179,2025-10-28,RISQUE
600,47543473,Ferrand,Maggie,48,Kairouan,Indépendant,3164,2022-02-27,A_VERIFIER
601,27268907,Pereira,Anaïs,46,Ariana,Ouvrier,1100,2024-04-27,OK
602,55511258,Pascal,Aimée,51,Nabeul,Employé,1350,2022-05-17,OK
603,36717096,Marion,Danielle,37,Bizerte,Etudiant,322,2024-07-24,OK
604,77119320,Fournier,Benjamin,69,Sfax,Retraité,1979,2021-06-23,A_VERIFIER
605,28392710,Delannoy,Xavier,58,Gabès,Fonctionnaire,2267,2025-03-05,OK
606,79703656,Pineau,Henri,62,Nabeul,Fonctionnaire,2681,2025-07-13,RISQUE
607,28761086,Millet,Juliette,24,Ariana,Commerçant,2053,2023-11-09,A_VERIFIER
608,31810655,Carlier,Laetitia,31,Bizerte,Fonctionnaire,1797,2023-09-10,RISQUE
609,89688374,Marques,Corinne,65,Ariana,Fonctionnaire,1646,2025-06-25,RISQUE
610,81449442,Camus,Mathilde,44,Gabès,Fonctionnaire,2573,2025-12-07,OK
611,50237208,Ollivier,Sylvie,29,Monastir,Commerçant,2600,2021-04-15,OK
612,59440148,Rémy,Margot,68,Gabès,Retraité,1532,2022-01-29,A_VERIFIER
613,65907088,Guillon,Thibault,65,Kairouan,Indépendant,3095,2021-05-16,A_VERIFIER
614,90115852,Reynaud,Rémy,69,Sousse,Commerçant,1918,2026-01-25,RISQUE
615,87528776,Dumas,Michelle,54,Monastir,Ouvrier,1326,2021-08-01,RISQUE
